,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,videoid,publish_time,channelId,title,cover_url,channelTitle,tag,duration,caption,defaultAudioLanguage,viewcount,likecount,favoritecount,commentcount,cover_word,channel_start_date,channelname,channel_cover,bannerExternalUrl,topicCategories,channel_view,subscriberCount,hiddenSubscriberCount,videoCount,hour,minute,second,day,duration_in_sec,topic_cat,topic_Electronic_music,topic_Society,topic_Sport,topic_Food,topic_Rhythm_and_blues,topic_Independent_music,topic_Humour,topic_Racing_video_game,topic_Knowledge,topic_Politics,topic_Video_game_culture,topic_Reggae,topic_Television_program,topic_Baseball,topic_Casual_game,topic_Mixed_martial_arts,topic_Health,topic_Action_game,topic_Basketball,topic_Pet,topic_Lifestyle_(sociology),topic_American_football,topic_Religion,topic_Soul_music,topic_Music,topic_Strategy_video_game,topic_Classical_music,topic_Fashion,topic_Volleyball,topic_Physical_fitness,topic_Tourism,topic_Rock_music,topic_Music_video_game,topic_Simulation_video_game,topic_Cricket,topic_Entertainment,topic_Pop_music,topic_Tennis,topic_Action-adventure_game,topic_Music_of_Asia,topic_Hobby,topic_Professional_wrestling,topic_Puzzle_video_game,topic_Jazz,topic_Physical_attractiveness,topic_Vehicle,topic_Boxing,topic_Business,topic_Role-playing_video_game,topic_Hip_hop_music,topic_Motorsport,topic_Christian_music,topic_Association_football,topic_Ice_hockey,topic_Technology,topic_Military,topic_Film,topic_Country_music,topic_Performing_arts,topic_Golf,topic_Sports_game,topic_Music_of_Latin_America,music,channel_week,week,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,channel_year_1970,channel_year_2005,channel_year_2006,channel_year_2007,channel_year_2008,channel_year_2009,channel_year_2010,channel_year_2011,channel_year_2012,channel_year_2013,channel_year_2014,channel_year_2015,channel_year_2016,channel_year_2017,channel_year_2018,channel_year_2019,channel_year_2020,channel_year_2021,channel_year_2022,channel_month_1,channel_month_2,channel_month_3,channel_month_4,channel_month_5,channel_month_6,channel_month_7,channel_month_8,channel_month_9,channel_month_10,channel_month_11,channel_month_12,dimension_2d,dimension_3d,definition_hd,definition_sd,country_AE,country_AF,country_AL,country_AM,country_AR,country_AT,country_AU,country_AZ,country_BA,country_BD,country_BE,country_BG,country_BH,country_BM,country_BO,country_BR,country_BY,country_CA,country_CH,country_CL,country_CN,country_CO,country_CR,country_CY,country_CZ,country_DE,country_DK,country_DZ,country_EC,country_EE,country_EG,country_ES,country_FI,country_FR,country_GB,country_GE,country_GH,country_GL,country_GR,country_HK,country_HR,country_HU,country_ID,country_IE,country_IL,country_IN,country_IR,country_IS,country_IT,country_JM,country_JO,country_JP,country_KE,country_KH,country_KR,country_KW,country_KY,country_KZ,country_LB,country_LK,country_LT,country_LU,country_LV,country_MA,country_MT,country_MX,country_MY,country_NG,country_NL,country_NO,country_NP,country_NZ,country_None,country_OM,country_PA,country_PE,country_PH,country_PK,country_PL,country_PR,country_PT,country_QA,country_RO,country_RS,country_RU,country_SA,country_SE,country_SG,country_SI,country_SK,country_SN,country_SV,country_TH,country_TN,country_TR,country_TT,country_TW,country_TZ,country_UA,country_UG,country_US,country_UY,country_UZ,country_VG,country_VN,country_YE,country_ZA,country_ZW,cosine_sim,colourfulness,contrast,saturation
58018,58018,58018,58326,nOtxRNQAKXA,2022-11-08T14:00:33Z,UCKWaEZ-_VweaEx1j62do_vQ,Tech Talk: ArgoCD + Tekton = Better GitOps,https://i.ytimg.com/vi/nOtxRNQAKXA/hqdefault.jpg,IBM Technology,IBM IBM Cloud,PT5M59S,True,en-US,1082.0,45.0,0,5,"¢
IBM Technology ‘
",2008-05-27T21:31:11Z,IBM Technology,https://yt3.ggpht.com/HHjrQZrBhfkuwgOkjzUJoWr1pteqnTro55ww253giS7A77VgkFeSZEWu0WFFUkzY2lf3vjzwhw=s800-c-k-c0x00ffffff-no-rj,https://yt3.googleusercontent.com/QgrJK1JvCYtpd-5WMEccQUffTcVJgRKePBH-RYumhf5I-PxKyIAIY-SOAbgdrlZbY1sELxHkEqE,"https://en.wikipedia.org/wiki/Technology,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Knowledge",17405048.0,345000.0,0.0,603.0,0,5,59,0,359,"['Technology', 'Lifestyle_(sociology)', 'Knowledge']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9293606787207338,75.58946532007188,54.288052604172606,77.69125578703704
4454,4454,4454,4464,m52EL7sBUIY,2016-07-30T01:53:14Z,UCtM5z2gkrGRuWd0JQMx76qA,Random work video.  Fitting a PRG Best Boy followspot conversion kit.,https://i.ytimg.com/vi/m52EL7sBUIY/hqdefault.jpg,bigclivedotcom,PRG best boy followspot follow spot conversion kit module remote touch screen resistive menu,PT4M17S,True,en-GB,74137.0,2189.0,0,410,,2007-01-14T02:56:26Z,bigclivedotcom,https://yt3.ggpht.com/ytc/AMLnZu9vBjdex-kyNf5qwjCdc_swQmsiKEp7XoiRR-Wd=s800-c-k-c0x00ffffff-no-rj,https://lh3.googleusercontent.com/Mtr4ZJ-5sk18klmlcGYoL2QSf4lzgqPE5jFBnqYWJgPJW_liNn_FWLmyIHACaVC2cHYBDVDw,"https://en.wikipedia.org/wiki/Hobby,https://en.wikipedia.org/wiki/Technology,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",280459752.0,936000.0,0.0,2122.0,0,4,17,0,257,"['Hobby', 'Technology', 'Lifestyle_(sociology)']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8480093253906502,35.70476987113859,82.7520162967026,55.01414930555556
35744,35744,35744,35897,t0syDUSbdfE,2022-01-12T16:00:13Z,UC8lxnUR_CzruT2KA6cb7p0Q,PHP Tutorial for Beginners - Full Course | OVER 7 HOURS!,https://i.ytimg.com/vi/t0syDUSbdfE/hqdefault.jpg,Envato Tuts+,php full course php for beginners php tutorial for beginners full php tutorial for absolute beginners php programming for beginners php tutorial for beginners php programming tutorial what is php programming php project php course php introduction php for,PT7H7M23S,True,en-US,167740.0,4897.0,0,146,"hn

FULL COURSE
",2011-10-24T04:28:23Z,Envato Tuts+,https://yt3.ggpht.com/ytc/AMLnZu9R9Kuv-8TGdwsWP7vD_WRJnOn7Rwv5Z-WDNAZUJg=s800-c-k-c0x00ffffff-no-rj,https://yt3.ggpht.com/jU27v_qC1HO-zRWvnBnK6DIkOyXgLbvFWybgf1UUKG_95AbMkLxlZiN9fBLlDxjIi1PlSVmSOwE,"https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Hobby,https://en.wikipedia.org/wiki/Knowledge,https://en.wikipedia.org/wiki/Technology",91218687.0,1040000.0,0.0,5005.0,7,7,23,0,25643,"['Lifestyle_(sociology)', 'Hobby', 'Knowledge', 'Technology']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828638554052489,58.615011725614,79.29555328027368,132.20131944444444
46135,46135,46135,46354,J6g3y2WMkUw,2022-08-22T12:57:34Z,UCZYqWTQJzJaMW7jFG16p8ug,James Webb Telescope's Terrifying Discovery of the 'NGC 1365 Galaxy' Shocks Everyone,https://i.ytimg.com/vi/J6g3y2WMkUw/hqdefault.jpg,LAB 360,james webb telescope news james webb telescope update james webb proxima b james webb space telescope james webb telescope nasa aliens alien life alien planet jwst update james webb image spacex news space news breakthrough listen lab 360 nasa reveals ngc,PT6M14S,True,en,17514.0,220.0,0,29,"WHAT’S THIS?

s

",2013-10-19T05:31:48Z,LAB 360,https://yt3.ggpht.com/ytc/AMLnZu-XGVgTuRZ6v0WFkZrCNwlPdqwyaTihF_I06auH_g=s800-c-k-c0x00ffffff-no-rj,https://yt3.googleusercontent.com/SVPTQK-noLsp9PyUlgGE0Vkv7ZiIPQCKAP-fp3na0H7fqtEYRnVyVZMZFlU9WYWLP2C4dYquGA,"https://en.wikipedia.org/wiki/Knowledge,https://en.wikipedia.org/wiki/Society",115053519.0,550000.0,0.0,326.0,0,6,14,0,374,"['Knowledge', 'Society']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9071290894383508,23.668177444734656,38.67814841210637,97.41895833333334
43596,43596,43596,43807,0pxmuXb04uA,2022-07-09T14:36:19Z,UCRftLfHGuTeILm7LJ8Isahw,FINALLY! WE REVEAL OUR NEW YACHT - HOME...,https://i.ytimg.com/vi/0pxmuXb04uA/hqdefault.jpg,NautiStyles,super yacht super yacht tour yacht tour nautistyles luxury yacht yacht yacht charter custom yacht Aquaholic the wynns supercar blondie luxury home house boat superyacht tour living on a boat boat restoration superyacht rolex new yacht catamaran power cata,PT25M54S,True,en,555985.0,19687.0,0,828,,2015-08-06T20:57:44Z,NautiStyles,https://yt3.ggpht.com/ytc/AMLnZu-Xz4QkoGTSf-OPYmrSZMyOb0kUsAUct23NWQYVPg=s800-c-k-c0x00ffffff-no-rj,https://yt3.ggpht.com/edeKEltPBRVKi0i8KldzyiQUUk37s0w-5EhNQJWCxRQRkMpL-oh1UkrXr3Ztjsc_KH4BQAOssw,"https://en.wikipedia.org/wiki/Vehicle,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",70524103.0,304000.0,0.0,163.0,0,25,54,0,1554,"['Vehicle', 'Lifestyle_(sociology)']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7920308493655814,46.96030045514901,63.31084381859037,113.28982638888888
40031,40031,40031,40218,9jZoQ_1c9mw,2022-05-05T13:30:03Z,UCT_OeeGY8YkdujcgjXdK8qQ,Can Shih Tzus Survive in Hot Weather? (Summer Care Tips),https://i.ytimg.com/vi/9jZoQ_1c9mw/hqdefault.jpg,Shih Tzu Care,"shih tzu summer,Can Shih Tzu Survive in Hot Weather,shih tzu hot weather,shih tzu in hot weather,shih tzu summer care,summer care for shih tzu,hot weather care for shih tzu,shih tzu care hot summer,hot summer shih tzu care,shih tzu care in hot weather,can",PT3M54S,True,en-US,3818.0,151.0,0,22,"SUMMER. ¢
SAFETY LiLE4
",2021-11-22T11:39:30.398036Z,Shih Tzu Care,https://yt3.ggpht.com/_FTWUYNgj3g0rfY1OadNUtrowXOf7VF6jc97qN-RnpEGopsRjyjH4nCXyTXsi2kEYlbWoeSx1yM=s800-c-k-c0x00ffffff-no-rj,https://yt3.ggpht.com/nlV-3HqSBMHrZDEf_GPBuoiROEeJtUARlr_64tuJ_hXObnVh60pSiejKPfxmouihnbdGPEo_sA,"https://en.wikipedia.org/wiki/Pet,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",1270289.0,13000.0,0.0,40.0,0,3,54,0,234,"['Pet', 'Lifestyle_(sociology)']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8761456153824655,88.428515492377,84.7220075613426,105.38285300925926
54508,54508,54508,54783,lT1sps72_sE,2022-11-01T21:08:29Z,UCdBK94H6oZT2Q7l0-b0xmMg,I tried the Metaverse - Meta Quest Pro,https://i.ytimg.com/vi/lT1sps72_sE/hqdefault.jpg,ShortCircuit,shortcircuit SC unboxing first impression tech gadget home fun buy meta quest pro headset vr professional ar virtual reality augmented reality mr mixed reality,PT21M6S,True,en,1757216.0,47368.0,0,4815,,2020-01-24T01:20:03.253799Z,ShortCircuit,https://yt3.ggpht.com/ytc/AMLnZu_-v2bzQCks3k_MHJNya5J_TSVpMevRw2-axtLX=s800-c-k-c0x00ffffff-no-rj,https://yt3.ggpht.com/5YByMTQpPDUgIvoZATX9jYDePrjUvmPsBM-YEf3zWZrbb9aRakoaYlwo4xGR9-LboERqAnSPg0U,"https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Technology",365761917.0,2010000.0,0.0,522.0,0,21,6,0,1266,"['Lifestyle_(sociology)', 'Technology']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.910926357981037,114.44664261278186,76.7938616011388,115.62780671296296
12391,12391,12391,12423,8b4PAxTgBZw,2019-01-16T16:19:45Z,UCHPgBr2pkqAgKUVBeVhpdMA,oily water seperator OWS working,https://i.ytimg.com/vi/8b4PAxTgBZw/hqdefault.jpg,The Engineer,oily water separator water treatment oily water separation ows solas ows ows operation oily water oily water separator animation ows onboard ship ows working principle ows working animation ows construction,PT20M40S,True,en-GB,23728.0,272.0,0,31,,2014-06-16T11:20:58Z,The Engineer,https://yt3.ggpht.com/xKh5ERVwU8WfZF_U3viWYvY-eXGztr_2rSFd44EtjtXGDprHC0GryBsFq1xc7bHDi9qXVxzg=s800-c-k-c0x00ffffff-no-rj,https://lh3.googleusercontent.com/8Atr8IIHVX0bTv6IsEWyDWgEh6v1ibgdi_NCKA9dMEEbCDxPUX9fj33SKtZ_qQ2RFAl9wMyZjg,https://en.wikipedia.org/wiki/Knowledge,135176.0,1540.0,0.0,39.0,0,20,40,0,1240,['Knowledge'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9070517056691736,94.44652437981546,92.21401941345378,80.30172453703703
6838,6838,6838,6854,-WsFHhUYwZ4,2017-07-21T14:08:16Z,UCLx053rWZxCiYWsBETgdKrQ,LGR - Volta V Wooden Computer System Review,https://i.ytimg.com/vi/-WsFHhUYwZ4/hqdefault.jpg,LGR,volta V review PC 2017 computer lazy game reviews lgr phreakindee classic vintage retro tech hipster wood wooden walnut hardwood bamboo sustainable CDO computer direct outlet sound carolina greenville upstate custom case video game gaming Steam benchmark ,PT6M10S,True,en,254415.0,9029.0,0,1041,,2006-03-09T16:31:14Z,LGR,https://yt3.ggpht.com/ytc/AMLnZu9ljDAx9ecSsUgOo-yIxc4vMd0e1OeX22KS4EikGA=s800-c-k-c0x00ffffff-no-rj,https://yt3.googleusercontent.com/UtQXHCiDgxTuaa_OxSWGZZUPkIAouOncaafV39prJaVN-uYQnqZCWrYotKm2MnMw3_Sipl63FQY,"https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Technology",505784635.0,1620000.0,0.0,1172.0,0,6,10,0,370,"['Lifestyle_(sociology)', 'Action-adventure_game', 'Video_game_culture', 'Technology']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8956206155452725,58.10787638935921,81.57213149131898,92.33351273148148
15297,15297,15297,15337,ECz_JGbH7PA,2019-08-03T13:00:02Z,UCCTTkP8dIK2luusI1gXB86Q,10 Most Innovative Personal Transport Vehicles Defining Urban Transportation,https://i.ytimg.com/vi/ECz_JGbH7PA/hqdefault.jpg,MINDS EYE VIDEO,"10 Personal Transport Vehicles Redefining Urban Transportation,urban transportation,redefining urban transportation,personal transport vehicles,10 personal transport vehicles,minds eye video,minds eye design,personal transportation,personal transport,elec",PT10M2S,True,en-US,84437.0,1074.0,0,17,,2013-09-06T16:42:41Z,MINDS EYE VIDEO,https://yt3.ggpht.com/ytc/AMLnZu_DTOGt4nPdXHH_y8OD6v4KaX2SZSI-d6yxu0zs4Q=s800-c-k-c0x00ffffff-no-rj,https://yt3.ggpht.com/rtsSJQnN_CLzgUxF3kXGlCIaiZVM8UpmncYAqKnPZpm2l8sHbVCgf7fC5BaHWjxTSnL4iD0bbA,"https://en.wikipedia.org/wiki/Vehicle,https://en.wikipedia.org/wiki/Hobby,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",2968310.0,19900.0,0.0,101.0,0,10,2,0,602,"['Vehicle', 'Hobby', 'Lifestyle_(sociology)']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9457689393137754,31.579311590026087,82.19355173887035,53.41788773148148
35281,35281,35281,35424,1SNcO92P4FQ,2021-12-27T14:57:44Z,UCZhOYHFuKS-6WhcfNxYKI8g,500 pieces Uzbek BIG Tandoor Samosa and 400 pieces small Fatir | Popular street Food,https://i.ytimg.com/vi/1SNcO92P4FQ/hqdefault.jpg,Pure Life,"pure life,asmr video,asmr food,street food,uzbek recipe,recipes,uzbek tandoor samosa,samosa recipe,uzbek street food,2022 food,dish,uzbek dishes,tasty food recipe,tasty food,national bread,uzbek bread recipe",PT12M34S,True,en,288773.0,2036.0,0,147,,2021-09-27T18:39:35.12391Z,Pure Life,https://yt3.ggpht.com/NtNameEQM5QJ4R55KpYh-7h4ZQBr5zmVgQVxF-c8rHGXIid5blZb4y_f0y75vPIz3faCZh5fgg=s800-c-k-c0x00ffffff-no-rj,https://yt3.ggpht.com/lgEi_YO7aWwSJ8kbMx1xIW60xHEVhIlzQSVeBqrO0QFg2vt6KCpzDttgkg3BkpeXE7k1zMlwuQ,"https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Food",187065092.0,292000.0,0.0,70.0,0,12,34,0,754,"['Lifestyle_(sociology)', 'Food']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8419067325474027,53.69137576436226,83.83743333638684,68.9459201388889
